land_description,latitude,longitude
NE-20-55-19-W4,53.77065308,-112.7837729
NW-30-55-19-W4,53.78517931,-112.8209736
NW-31-55-19-W4,53.79961427,-112.8272541
SW-06-56-19-W4,53.8070232,-112.8272535
NE-25-55-20-W4,53.78518625,-112.8335214
SW-06-56-19-W4,53.8033234,-112.8209981
NE-29-55-19-W4,53.78519052,-112.7838424
NW-33-55-19-W4,53.79967373,-112.7712928
SE-05-56-19-W4,53.80336909,-112.7838391
SE-32-55-19-W4,53.79242242,-112.7838434
NW-33-55-19-W4,53.79966188,-112.7775529
NW-20-55-19-W4,53.77062035,-112.8022378
NW-17-55-19-W4,53.75621764,-112.8021512
SW-17-55-19-W4,53.74530076,-112.7959584
SW-20-55-19-W4,53.76347189,-112.7958919
SW-05-56-19-W4,53.80705048,-112.7961382
SE-18-55-19-W4,53.74897564,-112.8085619
SW-29-55-19-W4,53.77425739,-112.8023763
SW-05-56-19-W4,53.80335524,-112.7961345
SW-20-55-19-W4,53.76345326,-112.8021168
SE-07-55-19-W4,53.73436207,-112.8087257
NW-07-55-19-W4,53.74151518,-112.8209574
SW-18-55-19-W4,53.74522002,-112.8209446
SE-13-55-20-W4,53.74890284,-112.8334977
NW-18-55-19-W4,53.75613173,-112.8209106
SW-19-55-19-W4,53.76332272,-112.82726
SW-19-55-19-W4,53.76335219,-112.8209187
NE-24-55-20-W4,53.77056107,-112.8335169
NW-19-55-19-W4,53.77056413,-112.8209674
SW-18-55-19-W4,53.74888504,-112.8272669
SE-08-55-19-W4,53.73437627,-112.7837934
NE-08-55-19-W4,53.74158752,-112.783729
SW-16-55-19-W4,53.74529212,-112.7711645
SW-16-55-19-W4,53.74902842,-112.771163
NW-31-54-19-W4,53.71263245,-112.7977309
NW-32-54-19-W4,53.71264337,-112.7795439
SW-04-55-19-W4,53.71635284,-112.7775803
SW-04-55-19-W4,53.72000414,-112.7713826
NW-04-55-19-W4,53.7271658,-112.7712743
NE-05-55-19-W4,53.72717236,-112.7838253
SW-05-55-19-W4,53.7163382,-112.8027511
NW-32-54-19-W4,53.71265127,-112.7733594
NE-36-54-20-W4,53.71258276,-112.8100943
SE-05-55-19-W4,53.72000849,-112.783822
SE-31-54-19-W4,53.7054215,-112.7857443
SW-32-54-19-W4,53.70542602,-112.7796033
NE-35-54-20-W4,53.71248077,-112.8346653
SE-01-55-20-W4,53.7162063,-112.8335321
NE-01-55-20-W4,53.72704529,-112.8335301
SW-06-55-19-W4,53.7162053,-112.8272631
NW-06-55-19-W4,53.72703785,-112.8272581
NW-06-55-19-W4,53.72707655,-112.821009
NW-36-54-20-W4,53.71249992,-112.8222157
SW-36-54-20-W4,53.70525392,-112.8221874
SE-35-54-20-W4,53.70524023,-112.8346294
NW-10-56-21-W4,53.82893277,-113.0437267
SW-15-56-21-W4,53.83263277,-113.0437263
SE-16-56-21-W4,53.83265415,-113.0562515
SW-14-56-21-W4,53.83628581,-113.0252322
SW-15-56-21-W4,53.83635105,-113.049988
NW-11-56-21-W4,53.82887237,-113.0252353
SW-14-56-21-W4,53.83257603,-113.0189654
SW-14-56-21-W4,53.83628387,-113.0189573
SW-30-55-20-W4,53.77808048,-112.9756597
SW-30-55-20-W4,53.77437516,-112.9756527
NW-30-55-20-W4,53.78530772,-112.9694458
SW-30-55-20-W4,53.77805766,-112.9694311
SE-30-55-20-W4,53.77803661,-112.9572909
NE-30-55-20-W4,53.78528308,-112.9572877
NW-10-56-20-W4,53.82884623,-112.9014249
NW-09-56-20-W4,53.8288483,-112.9198964
SW-15-56-20-W4,53.83625799,-112.9014367
NE-17-56-20-W4,53.84344198,-112.9324705
NE-15-56-20-W4,53.84348294,-112.8829605
NE-09-56-20-W4,53.82884749,-112.9076796
NE-16-56-20-W4,53.84348436,-112.907728
SE-27-55-20-W4,53.77797055,-112.8829784
SW-28-55-20-W4,53.77803929,-112.926258
NE-27-55-20-W4,53.78519638,-112.8829928
NW-33-55-20-W4,53.79971816,-112.9199518
SW-04-56-20-W4,53.80345083,-112.9262015
SE-04-56-20-W4,53.80715279,-112.9076969
NW-28-55-20-W4,53.78526117,-112.9199822
NW-04-56-20-W4,53.81440295,-112.9198207
SE-03-56-20-W4,53.8071556,-112.882956
NW-27-55-21-W4,53.78534649,-113.043711
NW-34-55-21-W4,53.79978743,-113.0437312
NE-34-55-21-W4,53.79979477,-113.0314945
SW-02-56-21-W4,53.80350027,-113.0252269
NW-03-56-21-W4,53.81446342,-113.0437361
NW-03-56-21-W4,53.81448027,-113.0500033
SE-06-56-20-W4,53.80347362,-112.9572062
SW-06-56-20-W4,53.80347959,-112.9694282
SW-06-56-20-W4,53.80715369,-112.9757052
SE-12-56-21-W4,53.82158987,-112.9819153
NW-05-56-20-W4,53.81439689,-112.9446292
SW-17-56-20-W4,53.83623369,-112.9509396
SE-13-56-21-W4,53.83254271,-112.9819815
NE-18-56-20-W4,53.84338016,-112.9572357
NW-18-56-20-W4,53.84344134,-112.9694877
SW-18-56-20-W4,53.83623743,-112.9694772
SW-02-56-21-W4,53.80349694,-113.0189547
NW-35-55-21-W4,53.79979641,-113.0189549
NW-01-56-21-W4,53.81441314,-113.0003898
SW-35-55-21-W4,53.79257467,-113.0189532
NW-25-55-21-W4,53.78535307,-113.0004606
NE-11-56-21-W4,53.82886774,-113.0067116
NW-11-56-21-W4,53.82887038,-113.018959
SW-25-55-21-W4,53.77811291,-113.000467
SW-26-55-21-W4,53.7744131,-113.018941
SW-25-55-21-W4,53.77439603,-112.9941899
NW-25-55-21-W4,53.78534417,-112.9941871
NW-24-55-21-W4,53.77068155,-112.9941769
SE-36-55-21-W4,53.79255625,-112.9819543
NE-25-55-21-W4,53.78532721,-112.9819461
SE-15-55-20-W4,53.7489125,-112.8828626
SW-15-55-20-W4,53.74892253,-112.9014873
SW-11-55-20-W4,53.73427978,-112.8767485
SW-11-55-20-W4,53.73428474,-112.8704788
SE-21-55-20-W4,53.76334376,-112.9077553
SE-03-55-20-W4,53.71989811,-112.8832269
NE-04-55-20-W4,53.72713061,-112.9080231
NE-22-55-20-W4,53.77057686,-112.8829373
SE-27-55-20-W4,53.77427755,-112.8829523
NW-09-55-20-W4,53.74161417,-112.9199807
SW-15-55-20-W4,53.74524927,-112.9015311
SW-16-55-20-W4,53.74531325,-112.9261213
SE-16-55-20-W4,53.74894085,-112.9077448
SW-16-55-20-W4,53.74898376,-112.9261455
NW-15-55-20-W4,53.75612921,-112.8951689
NW-16-55-20-W4,53.75613502,-112.9261927
SW-21-55-20-W4,53.76331338,-112.9262277
SW-22-55-20-W4,53.76335381,-112.8951941
SW-27-55-20-W4,53.77425482,-112.9014997
SW-28-55-20-W4,53.77431453,-112.9200091
SW-28-55-20-W4,53.77433441,-112.9262553
SW-27-55-20-W4,53.7742628,-112.8952151
SW-04-56-19-W4,53.80337488,-112.7775523
NW-05-56-19-W4,53.81428834,-112.7961185
NW-08-56-19-W4,53.82876383,-112.8023964
SW-17-56-19-W4,53.83248268,-112.7961047
SW-16-56-19-W4,53.83251194,-112.7712652
NE-17-56-19-W4,53.84345786,-112.7838412
NW-16-56-19-W4,53.84346292,-112.7712628
NE-32-55-19-W4,53.79965752,-112.783839
NW-09-56-19-W4,53.82880118,-112.7775462
SW-05-55-19-W4,53.7163402,-112.7962017
SW-06-55-19-W4,53.71986797,-112.827262
SW-04-55-19-W4,53.72000542,-112.7775611
NW-05-55-19-W4,53.72717711,-112.8025648
SW-05-55-19-W4,53.71999371,-112.7962334
SW-29-55-19-W4,53.77796411,-112.7961033
SW-29-55-19-W4,53.77796545,-112.8023856
NW-29-55-19-W4,53.78519547,-112.8024036
NW-28-55-19-W4,53.78522014,-112.7712258
SE-30-55-19-W4,53.77796189,-112.8086866
SW-31-55-19-W4,53.79239923,-112.8209787
SE-12-55-20-W4,53.73425853,-112.8335152
NW-08-55-19-W4,53.74160283,-112.7960121
NW-08-55-19-W4,53.74160975,-112.8023261
SW-18-55-19-W4,53.74518726,-112.8272702
SW-17-55-19-W4,53.74900033,-112.8022183
SW-17-55-19-W4,53.74900314,-112.7959211
NE-18-55-19-W4,53.75618795,-112.8085082
SW-09-55-19-W4,53.73437493,-112.7712065
SE-19-55-19-W4,53.76342496,-112.8084997
NW-17-56-18-W4,53.84346386,-112.6472255
NE-17-56-18-W4,53.84345733,-112.6349844
NW-16-56-18-W4,53.8434476,-112.6224511
SW-16-56-18-W4,53.83621532,-112.6224206
SW-17-56-18-W4,53.83253148,-112.6471323
SE-29-56-18-W4,53.86159916,-112.6350074
SW-31-54-18-W4,53.70542206,-112.6501358
NW-05-55-18-W4,53.72703291,-112.6473976
SE-09-55-18-W4,53.7342153,-112.6103389
SW-09-55-18-W4,53.73424736,-112.6288605
SW-17-55-18-W4,53.74888474,-112.6473067
NW-20-55-18-W4,53.77057128,-112.6535176
NW-07-55-20-W4,53.74163856,-112.9694152
SW-18-55-20-W4,53.74901315,-112.9694127
NW-18-55-20-W4,53.75621647,-112.9694103
SW-31-54-20-W4,53.7053274,-112.9446427
SW-33-54-20-W4,53.7051947,-112.8955389
SW-32-54-20-W4,53.70534092,-112.9264336
SE-07-55-20-W4,53.73455156,-112.9572557
SE-18-55-20-W4,53.74907224,-112.9572359
SE-18-55-20-W4,53.74541281,-112.957228
NW-20-55-20-W4,53.77062253,-112.9510257
SW-29-55-20-W4,53.77433472,-112.9447677
NW-17-55-20-W4,53.75620671,-112.9509837
SE-23-55-21-W4,53.76345609,-113.0066839
NW-13-55-21-W4,53.7562105,-113.0003971
SW-13-55-21-W4,53.74528867,-112.994145
SW-24-55-21-W4,53.76344684,-112.994142
SE-13-55-21-W4,53.74527794,-112.981911
SE-13-55-21-W4,53.74898228,-112.9819087
NE-13-55-21-W4,53.75621818,-112.9819032
SE-24-55-21-W4,53.76344363,-112.9819032
SW-24-55-21-W4,53.763446,-113.0004113
SE-06-55-20-W4,53.72000301,-112.9573729
SW-07-55-20-W4,53.73441663,-112.9694107
NW-06-55-20-W4,53.72709619,-112.9756426
SW-07-55-20-W4,53.7343474,-112.9756413
NW-31-54-20-W4,53.71255611,-112.9507243
NW-01-55-21-W4,53.72711739,-112.9941554
SW-12-55-21-W4,53.73435122,-112.9941514
NW-32-54-20-W4,53.71254997,-112.926392
NW-04-55-20-W4,53.72717412,-112.9202226
SE-11-55-21-W4,53.73434075,-113.0067044
SW-34-54-21-W4,53.70481495,-113.024592
SW-36-54-21-W4,53.70489566,-112.9691419
NW-34-54-21-W4,53.71219975,-113.0245724
SW-02-55-21-W4,53.71604101,-113.0252151
SW-03-55-21-W4,53.719796,-113.0498369
SE-03-55-21-W4,53.71989719,-113.0314511
SW-02-55-21-W4,53.71992933,-113.025214
NW-03-55-21-W4,53.7271729,-113.0436107
SW-11-55-21-W4,53.73431843,-113.0189573
SE-32-54-21-W4,53.70488557,-113.055506
NW-33-54-21-W4,53.71219013,-113.0429584
SW-33-54-21-W4,53.70486849,-113.0430199
NW-10-55-21-W4,53.74159116,-113.0436149
SW-14-55-21-W4,53.7452983,-113.0252093
SE-16-55-21-W4,53.74531373,-113.0561521
SE-22-55-21-W4,53.76347668,-113.0314579
NE-16-55-21-W4,53.7562006,-113.056182
SE-21-55-21-W4,53.76343209,-113.0561916
SW-29-56-19-W4,53.86161057,-112.7960911
NW-20-56-19-W4,53.85791833,-112.796091
SE-29-56-19-W4,53.86533308,-112.7838329
NE-20-56-19-W4,53.85792673,-112.7838288
SE-28-56-19-W4,53.86533477,-112.7590084
SW-31-55-19-W4,53.79239398,-112.8272587
SE-36-55-20-W4,53.7924066,-112.833513
NW-31-55-19-W4,53.79962062,-112.8209915
SE-17-56-19-W4,53.83250469,-112.7838379
SW-16-56-19-W4,53.83622974,-112.7775508
SW-16-56-19-W4,53.83622279,-112.7712671
NE-24-56-20-W4,53.8578887,-112.8334604
NW-19-56-19-W4,53.85788923,-112.8209289
SE-19-56-19-W4,53.85067778,-112.8086717
SE-30-56-19-W4,53.86530282,-112.8086614
NW-17-56-19-W4,53.8434259,-112.8023904
SW-29-56-19-W4,53.86530631,-112.8023789
SW-18-56-19-W4,53.83243467,-112.827246
NW-07-56-19-W4,53.8287288,-112.827245
SW-18-56-19-W4,53.83244433,-112.8209626
SW-18-56-19-W4,53.83616068,-112.8209612
NW-18-56-19-W4,53.84341375,-112.8209525
SE-07-56-19-W4,53.82151994,-112.8086996
NE-18-56-19-W4,53.84342157,-112.8086801
SW-08-56-19-W4,53.82152761,-112.8024129
SE-18-56-19-W4,53.83617175,-112.8086873
SW-18-56-19-W4,53.83615389,-112.8272445
SE-30-55-19-W4,53.77425665,-112.8086831
SW-30-55-19-W4,53.77425433,-112.8209776
SW-30-55-19-W4,53.77795653,-112.8209753
SW-29-55-19-W4,53.7742575,-112.7960956
SW-30-55-19-W4,53.7742527,-112.8272704
NW-20-55-19-W4,53.77064165,-112.7960094
SE-25-55-20-W4,53.77426301,-112.8335231
SE-25-55-20-W4,53.7779646,-112.8335228
SW-28-55-19-W4,53.77795718,-112.777556
SW-30-55-19-W4,53.77795335,-112.827268
NE-30-55-19-W4,53.78518946,-112.8086963
SE-31-55-19-W4,53.79241457,-112.8087128
SW-32-55-19-W4,53.79242023,-112.8024217
SW-32-55-19-W4,53.79242239,-112.7961247
NW-30-55-19-W4,53.78517365,-112.8272633
SW-33-55-19-W4,53.7924244,-112.7775539
NW-28-55-19-W4,53.78518863,-112.7775549
NW-29-55-19-W4,53.78519433,-112.7961141
SW-33-55-19-W4,53.79247787,-112.77124
SE-06-56-19-W4,53.80333972,-112.8087492
SE-06-56-19-W4,53.80704671,-112.8087379
NE-31-55-19-W4,53.79963817,-112.808737
SW-05-56-19-W4,53.80705526,-112.8024421
NW-32-55-19-W4,53.79964503,-112.8024398
NW-05-56-19-W4,53.81429028,-112.8024293
NW-32-55-19-W4,53.79965069,-112.7961298
NE-06-56-19-W4,53.81428131,-112.8087153
SW-05-56-19-W4,53.80334771,-112.8024486
SW-06-56-19-W4,53.80331466,-112.8272518
SW-06-56-19-W4,53.80703337,-112.8209909
NW-06-56-19-W4,53.81426711,-112.8209724
SW-07-56-19-W4,53.82150273,-112.8209611
SW-07-56-19-W4,53.82149421,-112.8272424
NW-06-56-19-W4,53.81425818,-112.8272479
SE-01-56-20-W4,53.80332596,-112.8334885
SE-01-56-20-W4,53.80704677,-112.8334962
NE-01-56-20-W4,53.81429192,-112.833484
NW-01-56-20-W4,53.8143587,-112.8456584
SE-12-56-20-W4,53.8215225,-112.8334834
SW-12-56-20-W4,53.82157996,-112.8456666
NW-25-55-20-W4,53.78521052,-112.8457314
NW-25-55-20-W4,53.78522225,-112.8519885
SW-36-55-20-W4,53.79244872,-112.8519805
NW-36-55-20-W4,53.79965247,-112.845693
NW-12-56-20-W4,53.82880223,-112.8456722
SW-13-56-20-W4,53.83250308,-112.8456731
SE-13-56-20-W4,53.83617472,-112.8334892
SW-13-56-20-W4,53.83621519,-112.8456731
NE-13-56-20-W4,53.84342553,-112.8334893
SE-13-56-20-W4,53.83245753,-112.8334904
NE-36-55-20-W4,53.79962606,-112.8334955
NW-12-56-20-W4,53.82882783,-112.85192
NW-01-56-20-W4,53.81439241,-112.8519011
SW-01-56-20-W4,53.80709166,-112.845676
NW-13-56-20-W4,53.8434581,-112.8456803
NW-13-56-20-W4,53.84347349,-112.8519285
SW-36-55-20-W4,53.79243511,-112.8457213
SW-25-56-20-W4,53.86158073,-112.8519342
SW-25-56-20-W4,53.86158269,-112.8456732
NW-25-56-20-W4,53.87253159,-112.845682
SW-13-56-20-W4,53.83252608,-112.8519168
SW-14-56-20-W4,53.83253988,-112.8766784
SE-02-56-20-W4,53.80336883,-112.8581998
SE-11-56-20-W4,53.8216173,-112.8581749
SW-12-56-20-W4,53.82160884,-112.8519151
SW-01-56-20-W4,53.80334724,-112.8456807
NW-02-56-20-W4,53.81443475,-112.8766785
NE-02-56-20-W4,53.81440272,-112.8581696
SW-11-56-20-W4,53.82163276,-112.8704025
SW-14-56-20-W4,53.83624689,-112.8704173
SW-01-56-20-W4,53.80711736,-112.851918
SE-34-55-20-W4,53.79242541,-112.8829807
NE-03-56-20-W4,53.81442822,-112.8829429
SE-10-56-20-W4,53.82163897,-112.8829367
SW-35-55-20-W4,53.79242141,-112.8767444
NW-35-55-20-W4,53.79967369,-112.8704499
SW-02-56-20-W4,53.80338449,-112.8704289
NE-35-55-20-W4,53.79966917,-112.858218
SW-01-56-20-W4,53.80335723,-112.8519416
NW-36-55-20-W4,53.79966477,-112.8519549
SW-34-54-20-W4,53.70533782,-112.8708405
NW-18-55-19-W4,53.75610077,-112.8272601
NE-13-55-20-W4,53.7561137,-112.8335014
SE-24-55-20-W4,53.7633353,-112.8335075
NW-19-55-19-W4,53.77054933,-112.827267
NW-13-55-20-W4,53.75613919,-112.8456776
SW-24-55-20-W4,53.76336069,-112.8456966
NW-24-55-20-W4,53.77059538,-112.8519631
SW-25-55-20-W4,53.77428292,-112.845722
SW-25-55-20-W4,53.77429271,-112.8519738
SW-25-55-20-W4,53.77798609,-112.8457256
SW-25-55-20-W4,53.77799638,-112.8519788
NW-24-55-20-W4,53.77058416,-112.8457124
SW-35-54-20-W4,53.70530863,-112.8467509
SW-06-55-19-W4,53.71990474,-112.8210435
SW-07-55-19-W4,53.73424732,-112.827257
SW-07-55-19-W4,53.73428837,-112.8209812
NW-07-55-19-W4,53.74147688,-112.8272645
NE-12-55-20-W4,53.74149333,-112.8335056
SE-13-55-20-W4,53.74520911,-112.8334997
SW-18-55-19-W4,53.74891693,-112.8209347
NE-14-55-20-W4,53.75614618,-112.8581668
SE-14-55-20-W4,53.74522585,-112.8581445
SW-14-55-20-W4,53.748914,-112.870348
SW-13-55-20-W4,53.74893367,-112.8518951
NW-14-55-20-W4,53.75614002,-112.8703521
NW-13-55-20-W4,53.75615062,-112.8519175
SW-24-55-20-W4,53.76337318,-112.8519432
SW-13-55-20-W4,53.74892684,-112.8456652
SW-13-55-20-W4,53.74523277,-112.8456566
NW-35-54-20-W4,53.71254504,-112.8529814
SW-01-55-20-W4,53.71621607,-112.8458219
SE-02-55-20-W4,53.71622575,-112.8583795
SW-02-55-20-W4,53.71623623,-112.8706826
NW-01-55-20-W4,53.72706496,-112.845766
NE-02-55-20-W4,53.7270728,-112.8583122
SE-01-55-20-W4,53.71987144,-112.8335473
SW-02-55-20-W4,53.71988925,-112.8706475
SW-01-55-20-W4,53.71988265,-112.8458104
SW-01-55-20-W4,53.71988981,-112.8520934
NW-01-55-20-W4,53.72707703,-112.8520331
SW-12-55-20-W4,53.73430307,-112.8519743
NW-12-55-20-W4,53.74153119,-112.8519172
SW-13-55-20-W4,53.7452338,-112.8518888
NW-12-55-20-W4,53.74152129,-112.8456737
SW-12-55-20-W4,53.73428679,-112.8457206
SE-17-55-19-W4,53.7452871,-112.7836962
NW-04-55-19-W4,53.72716409,-112.7775215
SW-09-55-19-W4,53.73437379,-112.7774856
NW-09-55-19-W4,53.74158481,-112.7774555
SW-16-55-19-W4,53.74528069,-112.7774402
NW-09-55-19-W4,53.74159228,-112.7711771
SE-17-55-19-W4,53.74902107,-112.7836802
SW-16-55-19-W4,53.7490277,-112.7774307
NW-16-55-19-W4,53.75630661,-112.7774103
SE-20-55-19-W4,53.76353406,-112.7836765
SW-21-55-19-W4,53.76355118,-112.7773813
SW-28-55-19-W4,53.77425865,-112.7712717
NW-17-55-19-W4,53.75623988,-112.7958869
NE-17-55-19-W4,53.7562855,-112.7836691
NE-19-55-19-W4,53.77059235,-112.8086058
NW-21-55-19-W4,53.77066987,-112.77746
NE-31-54-19-W4,53.71264029,-112.7857078
SW-32-54-19-W4,53.70543144,-112.7733879
SW-04-55-19-W4,53.71635394,-112.7716144
NW-31-54-19-W4,53.71262754,-112.8038912
SW-05-55-19-W4,53.72000005,-112.8026886
SW-31-54-19-W4,53.70539788,-112.8038583
SE-06-55-19-W4,53.71630621,-112.8089819
SE-06-55-19-W4,53.71997051,-112.8089092
SE-04-55-19-W4,53.71634433,-112.7592983
SE-05-55-19-W4,53.71634749,-112.7838302
NE-06-55-19-W4,53.72714621,-112.8088148
SE-18-55-19-W4,53.74528002,-112.8085967
SW-08-55-19-W4,53.73439514,-112.8024416
SW-17-55-19-W4,53.7453079,-112.8022694
NW-05-55-19-W4,53.72716601,-112.7961943
SW-08-55-19-W4,53.73438927,-112.7961193
NE-07-55-19-W4,53.74158057,-112.8086416
NE-26-55-20-W4,53.78521377,-112.8582475
SE-26-55-20-W4,53.77799227,-112.8582306
SE-26-55-20-W4,53.77429127,-112.8582242
NE-23-55-20-W4,53.77059305,-112.8582126
NW-26-55-20-W4,53.78518362,-112.87675
SW-26-55-20-W4,53.77428461,-112.8766689
NW-23-55-20-W4,53.77058289,-112.876651
NW-26-55-20-W4,53.78519172,-112.8704757
SW-26-55-20-W4,53.77798451,-112.8704463
SW-26-55-20-W4,53.77428713,-112.8704193
NW-23-55-20-W4,53.77058674,-112.870404
SW-26-55-20-W4,53.77797544,-112.8767154
SW-14-55-20-W4,53.74890995,-112.8765957
NW-14-55-20-W4,53.75613562,-112.876593
NE-11-55-20-W4,53.74152278,-112.8581776
SE-14-55-20-W4,53.74892723,-112.858151
SW-14-55-20-W4,53.7452123,-112.8703508
NE-15-55-20-W4,53.75613489,-112.8828852
SE-15-55-20-W4,53.74520991,-112.8828595
SW-14-55-20-W4,53.74520657,-112.8766063
SE-22-55-20-W4,53.76335754,-112.8829105
SW-23-55-20-W4,53.76335986,-112.8766173
SW-23-55-20-W4,53.76336394,-112.8703723
SE-23-55-20-W4,53.76337079,-112.8581878
NW-02-55-20-W4,53.72706092,-112.8768458
SE-10-55-20-W4,53.73429234,-112.8830393
NE-03-55-20-W4,53.72707546,-112.8831438
NW-02-55-20-W4,53.72706463,-112.8705662
NW-11-55-20-W4,53.74150273,-112.8766514
SW-02-55-20-W4,53.71989076,-112.876939
NE-10-55-20-W4,53.74150833,-112.8829154
NW-11-55-20-W4,53.7415089,-112.8703932
SE-02-55-20-W4,53.71988923,-112.8583777
SE-11-55-20-W4,53.73429685,-112.8582441
NW-23-56-20-W4,53.85791214,-112.8767025
SW-26-56-20-W4,53.86160063,-112.8704308
SW-26-56-20-W4,53.86160733,-112.8767069
SE-27-56-20-W4,53.86161791,-112.8829741
SW-26-56-20-W4,53.86530658,-112.8704324
SE-27-56-20-W4,53.86532017,-112.8829756
NE-27-56-20-W4,53.87255189,-112.8829812
NE-34-55-20-W4,53.79967875,-112.8829888
SE-03-56-20-W4,53.80340016,-112.8829739
NW-35-55-20-W4,53.79967501,-112.8767275
SW-02-56-20-W4,53.80338888,-112.8767053
SW-02-56-20-W4,53.80715522,-112.8766948
SW-35-55-20-W4,53.79243077,-112.8704737
SW-02-56-20-W4,53.80714727,-112.8704221
NE-21-56-20-W4,53.8579266,-112.9077686
SE-28-56-20-W4,53.86162471,-112.9077742
SE-28-56-20-W4,53.86533127,-112.9077668
SW-27-56-20-W4,53.86533556,-112.9015055
NW-22-56-20-W4,53.85793377,-112.9015064
NW-27-56-20-W4,53.87255304,-112.8952257
SW-27-56-20-W4,53.86533092,-112.8952235
NW-27-56-20-W4,53.87255425,-112.9015049
SW-03-56-20-W4,53.80341753,-112.8952013
NW-34-55-20-W4,53.79967691,-112.8951972
SW-03-56-20-W4,53.80715384,-112.8951811
SW-34-55-20-W4,53.79243458,-112.8951683
NW-03-56-20-W4,53.81441595,-112.8951589
SE-26-56-20-W4,53.8652971,-112.858201
NE-14-56-20-W4,53.84347499,-112.8581959
SE-14-56-20-W4,53.83253613,-112.8581848
SE-35-55-20-W4,53.79244225,-112.8582444
SE-02-56-20-W4,53.80713072,-112.8581846
SE-23-56-20-W4,53.85070684,-112.858204
NE-11-56-20-W4,53.82883683,-112.8581848
SE-14-56-20-W4,53.83624228,-112.858185
SE-26-56-20-W4,53.86158739,-112.8581973
NE-10-56-20-W4,53.8288471,-112.8829473
NW-11-56-20-W4,53.82884603,-112.8766786
SE-15-56-20-W4,53.83624943,-112.8829539
SW-14-56-20-W4,53.83624616,-112.8766816
NW-10-56-20-W4,53.82884643,-112.8951677
NW-11-56-20-W4,53.82884424,-112.8704081
SW-10-56-20-W4,53.82163389,-112.8951506
SW-14-56-20-W4,53.83254278,-112.8704128
SW-15-56-20-W4,53.83254721,-112.8951743
SW-15-56-20-W4,53.83625514,-112.8951787
NW-14-56-20-W4,53.84347841,-112.8704226
NW-14-56-20-W4,53.84347971,-112.8766875
SW-23-56-20-W4,53.85070224,-112.8766942
SW-22-56-20-W4,53.85071194,-112.8952175
SE-04-56-20-W4,53.80343285,-112.9077217
NE-33-55-20-W4,53.79968904,-112.9077127
SE-33-55-20-W4,53.79245087,-112.9077117
SW-03-56-20-W4,53.80342385,-112.9014653
NW-34-55-20-W4,53.79967439,-112.901452
SW-03-56-20-W4,53.80715201,-112.9014479
SW-34-55-20-W4,53.79243746,-112.9014248
NE-04-56-20-W4,53.81440482,-112.9076627
NW-03-56-20-W4,53.81440934,-112.9014157
SE-09-56-20-W4,53.8216311,-112.9076548
SW-10-56-20-W4,53.82163113,-112.9014088
SW-15-56-20-W4,53.83254942,-112.901433
SE-16-56-20-W4,53.83255073,-112.9076917
SE-16-56-20-W4,53.83625828,-112.9076995
SE-31-54-20-W4,53.70533107,-112.9325916
NE-31-54-20-W4,53.71254843,-112.9325006
SW-04-55-20-W4,53.71624199,-112.9202302
SW-04-55-20-W4,53.7162492,-112.9264273
NW-32-54-20-W4,53.71251792,-112.9202095
SW-32-54-20-W4,53.70529078,-112.9202268
SW-34-54-20-W4,53.705332,-112.876879
SE-34-54-20-W4,53.70535337,-112.8590303
NW-34-54-20-W4,53.71254958,-112.8771271
NE-34-54-20-W4,53.71255581,-112.8591514
SE-03-55-20-W4,53.71623894,-112.8833519
SW-02-55-20-W4,53.71624173,-112.8769881
NE-33-54-20-W4,53.71251798,-112.8834024
SE-36-54-21-W4,53.70517671,-112.95704
NE-36-54-21-W4,53.71247992,-112.9569713
NW-31-54-20-W4,53.71255644,-112.9445129
SW-31-54-20-W4,53.7053179,-112.9508405
SW-03-55-20-W4,53.71623184,-112.895628
NW-33-54-20-W4,53.71246612,-112.8956057
SE-32-54-20-W4,53.70520442,-112.9080897
NW-27-55-20-W4,53.78521726,-112.8951819
NW-27-55-20-W4,53.78523112,-112.9014334
NE-28-55-20-W4,53.78524107,-112.9077198
NW-10-55-20-W4,53.74153826,-112.8952284
SW-15-55-20-W4,53.74523112,-112.8951694
SW-15-55-20-W4,53.74890959,-112.8951516
SE-04-55-20-W4,53.71991358,-112.9081011
SW-03-55-20-W4,53.71991378,-112.9018141
NW-03-55-20-W4,53.72711451,-112.9017374
SE-04-55-20-W4,53.71623142,-112.9082167
SE-09-55-20-W4,53.73437233,-112.9079117
NW-33-54-20-W4,53.71244716,-112.9018384
SW-10-55-20-W4,53.73433807,-112.9016596
SW-03-55-20-W4,53.71990746,-112.8955122
SW-10-55-20-W4,53.73432633,-112.8953424
NW-03-55-20-W4,53.72710122,-112.8954372
NW-16-55-20-W4,53.75613518,-112.9199384
SW-16-55-20-W4,53.74896916,-112.9199197
SW-16-55-20-W4,53.74529425,-112.9199084
NE-09-55-20-W4,53.74157131,-112.9078108
SE-16-55-20-W4,53.74526272,-112.9077658
NE-16-55-20-W4,53.75612682,-112.9077269
NW-10-55-20-W4,53.74155116,-112.9015741
NW-15-55-20-W4,53.75612671,-112.9014652
SW-22-55-20-W4,53.76335223,-112.9014895
NW-22-55-20-W4,53.77056044,-112.9014967
NW-22-55-20-W4,53.77056582,-112.8952076
NE-21-55-20-W4,53.77056731,-112.9077825
SE-28-55-20-W4,53.77427487,-112.9077837
SW-27-55-20-W4,53.77797255,-112.8952069
SW-27-55-20-W4,53.77797387,-112.9014772
